Docket Number,Violation Number,Issued Date,Issuing Department,Last Hearing Date,Property Address,Violation Type,Entity or Person(s),Disposition Description,Total Fines,Total Administrative Costs,Interest Amount,Collection Costs or Attorney Fees,Court Cost,Original Total Amount Due,Total Paid,Current Amount Due,X Coordinate,Y Coordinate
12CP060403,P003259193|P003259194|P003259195|P003259196|P003259197|P003259198,08/13/2012,POLICE,10/05/2012 9:00:00 AM,6114 S BISHOP,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"REO PARTNERS LLC, ",Default - Liable by prove-up,4300,0,3203.99,1223.88,0,8767.87,0,8669.42,41.78265795,-87.66091531
12CP060411,P003087440|P003087441|P003087444|P003087445|P003087955|P003087956,07/20/2012,POLICE,09/07/2012 11:00:00 AM,8600 S LAFLIN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF NEW YORK, ",City non-suit,0,0,0,0,0,0,0,0,41.737522,-87.660788
12CP060412,P003087438|P003087439|P003087448|P003087449|P003087953|P003087954,07/20/2012,POLICE,09/07/2012 11:00:00 AM,110 W 91ST PL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.72862211,-87.62668077
12CP061597,P003259302|P003259303|P003259304|P003259305|P003259306|P003259307,08/20/2012,POLICE,10/05/2012 9:00:00 AM,5714 S MARSHFIELD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"REO PARTNERS LLC, ",Not liable - City failed to establish prima facie case,0,0,0,0,0,0,0,0,41.830017,-87.666718
12CP061599,P003258613|P003258614|P003258615|P003258616|P003258617|P003258618,08/20/2012,POLICE,10/05/2012 9:00:00 AM,6754 S HONORE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"NATIONAL ASSET MANAGEMENT GROUP, ",City non-suit,0,0,0,0,0,0,0,0,41.7710229,-87.67016568
12CP061603,P003258631|P003258632|P003258633|P003258634|P003258635|P003258636,08/20/2012,POLICE,10/05/2012 9:00:00 AM,6633 S MORGAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL, ",City non-suit,0,0,0,0,0,0,0,0,41.7732111,-87.64923336
12CP063300,P003162220|P003162221|P003162730|P003162731|P003162746|P003162747,08/21/2012,POLICE,10/05/2012 1:00:00 AM,100  UNKNOWN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK NATIONAL, ",City non-suit,0,0,0,0,0,0,0,0,,
12CP063300,P003162220|P003162220|P003162221|P003162221|P003162730|P003162730|P003162731|P003162731|P003162746|P003162746|P003162747|P003162747,08/21/2012,POLICE,10/05/2012 1:00:00 AM,4857 W THOMAS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK NATIONAL, ",City non-suit,0,0,0,0,0,0,0,0,41.90027625,-87.7482099
12CP063302,P003162202|P003162202|P003162203|P003162203|P003162736|P003162736|P003162737|P003162737|P003162751|P003162751|P003162752|P003162752,08/21/2012,POLICE,10/05/2012 1:00:00 AM,4930 W HURON,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.8933722,-87.74947453
12CP063305,P003349133|P003349134|P003349135|P003349136|P003349137|P003349138,08/28/2012,POLICE,10/05/2012 9:00:00 AM,919 W 34 ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"ONE WEST BANK FSB, ",Default - Liable by prove-up,4300,0,3203.99,1223.88,0,8767.87,0,8669.42,41.8325763,-87.6493804
12CP063305,P003349133|P003349134|P003349135|P003349136|P003349137|P003349138,08/28/2012,POLICE,10/05/2012 9:00:00 AM,919 W 34TH ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"ONE WEST BANK FSB, ",Default - Liable by prove-up,4300,0,3203.99,1223.88,0,8767.87,0,8669.42,41.8325763,-87.6493804
12CP063310,P003349778|P003349779|P003349780|P003349781|P003349782|P003349783,08/27/2012,POLICE,10/05/2012 9:00:00 AM,5340 S RICHMOND,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK AND TRUST, ",Default - Liable by prove-up,4300,0,47.31,1223.88,0,5611.19,5610.97,0,41.79603445,-87.69779763
12CP063369,P003224401|P003224402|P003224403|P003224975,08/07/2012,POLICE,10/05/2012 1:00:00 AM,4836 W SUPERIOR,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.8942211,-87.74729359
12CP063370,P002165863|P002165864,08/06/2012,POLICE,10/05/2012 1:00:00 AM,604 N LATROBE,13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",Default - Liable by prove-up,800,0,3.73,0,0,843.73,840,0,41.89137056,-87.75680315
12CP063373,P002165873|P002165874,08/15/2012,POLICE,12/07/2012 1:00:00 AM,614 N LECLAIRE,13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.89190899,-87.75315441
12CP063374,P002166426|P002166427,08/15/2012,POLICE,10/05/2012 1:00:00 AM,4315 N DRAKE,13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF NEW YORK MELLON, ",Default - Liable by prove-up,800,0,15.22,236.88,0,1092.1,1090.96,-2.94,41.95984725,-87.7165023
12CP063375,P002166428|P002166429,08/14/2012,POLICE,10/05/2012 1:00:00 AM,5048 W CHICAGO,13-12-140  Watchman required|13-12-140  Watchman required,"SHORE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.89515765,-87.75268364
12CP063377,P002166434|P002166435,09/06/2012,POLICE,11/02/2012 1:00:00 AM,322 N LATROBE,13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.88595077,-87.75660286
12CP063381,P002166467|P002166468,08/24/2012,POLICE,10/05/2012 1:00:00 AM,5552 W CONGRESS,13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK N A, ",City non-suit,0,0,0,0,0,0,0,0,41.87401535,-87.76365852
12CP063385,P003349176|P003349178|P003349180,08/29/2012,POLICE,10/05/2012 9:00:00 AM,4343 S WHIPPLE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK, ",City non-suit,1300,0,12.97,377.88,0,1730.85,1738.64,-7.79,41.81415825,-87.70026525
12CP063385,P003349177|P003349179|P003349181,08/29/2012,POLICE,10/05/2012 9:00:00 AM,4343 S WHIPPLE,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",Default - Liable by prove-up,1300,0,12.97,377.88,0,1730.85,1738.64,-7.79,41.81415825,-87.70026525
12CP063387,P003349139|P003349140|P003349141|P003349142|P003349143|P003349144,08/29/2012,POLICE,10/05/2012 9:00:00 AM,4004 S MAPLEWOOD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.8208176,-87.6887368
12CP063389,P003349152|P003349153|P003349154|P003349156|P003349157,08/29/2012,POLICE,10/05/2012 9:00:00 AM,4403 S MOZART,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT, ",Default - Liable by prove-up,3800,0,2834.87,0,0,6674.87,0,6587.76,41.81355688,-87.6954838
12CP063389,P003349155,08/29/2012,POLICE,10/05/2012 9:00:00 AM,4403 S MOZART,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT, ",Not liable - City failed to establish prima facie case,3800,0,2834.87,0,0,6674.87,0,6587.76,41.81355688,-87.6954838
12CP063390,P003349164|P003349165|P003349166|P003349167|P003349168|P003349169,08/30/2012,POLICE,12/07/2012 9:00:00 AM,5138 S MOZART,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK AND TRUST, ",City Non suit - Motion to set-aside default - Granted,0,0,0,0,0,0,0,0,41.79977745,-87.69566333
12CP063639,P003349743|P003349745|P003349747,08/21/2012,POLICE,10/05/2012 9:00:00 AM,2947 W 38 PL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"ONE WEST BANK, ",City non-suit,1300,0,989.25,377.88,0,2707.13,0,2676.73,41.88229275,-87.68671677
12CP063639,P003349744|P003349746|P003349748,08/21/2012,POLICE,10/05/2012 9:00:00 AM,2947 W 38 PL,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"ONE WEST BANK, ",Default - Liable by prove-up,1300,0,989.25,377.88,0,2707.13,0,2676.73,41.88229275,-87.68671677
12CP064587,P003259719|P003259720|P003259721,08/28/2012,POLICE,10/05/2012 9:00:00 AM,5753 S HONORE,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE CORP, ",City non-suit,0,0,0,0,0,0,0,0,41.78880175,-87.67025623
12CP064593,P003258637|P003258638|P003258639|P003258640|P003258641|P003258642,08/26/2012,POLICE,07/25/2014 10:00:00 AM,6810 S PAULINA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FEDERAL NATIONAL MORTGAGE, ",City Non suit - Motion to set-aside default - Granted,0,0,0,0,0,0,0,0,41.7699402,-87.66667745
12CP064600,P003349206|P003349207|P003349208|P003349209|P003349210|P003349211,09/04/2012,POLICE,12/07/2012 1:00:00 AM,5308 S CAMPBELL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.79714425,-87.68668365
12CP064608,P003259917|P003259918|P003259919|P003259920|P003259921|P003259922,09/01/2012,POLICE,10/05/2012 9:00:00 AM,2018 W 68TH,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7695197,-87.67445731
12CP065485,P003349188|P003349189|P003349190|P003349191|P003349192|P003349193,08/31/2012,POLICE,11/02/2012 9:00:00 AM,3045 W 54 ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.79519665,-87.70052522
12CP065486,P003349218|P003349221|P003349222|P003349223,09/05/2012,POLICE,12/07/2012 1:00:00 AM,4612 S TALMAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.80966285,-87.690823
12CP065488,P003259923|P003259924|P003259925|P003259926,09/01/2012,POLICE,10/05/2012 9:00:00 AM,1903 W MARQUETTE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7718873,-87.67154625
12CP066222,P003206358|P003206359,08/27/2012,POLICE,10/05/2012 11:00:00 AM,8718 S MACKINAW,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CHASE REO GROUP LLC, ",Default - Liable by prove-up,1300,0,989.25,377.88,40,2747.13,0,2716.73,41.73683265,-87.54335283
12CP066444,P003097771|P003097772,09/02/2012,POLICE,10/05/2012 1:00:00 AM,3453 W OHIO,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CHASE HOME FINANCE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.8916087,-87.71341302
12CP066452,P003097773|P003097774,09/02/2012,POLICE,10/05/2012 1:00:00 AM,3453 W OHIO,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"J P MORGAN CHASE, ",City non-suit,0,0,0,0,0,0,0,0,41.8916087,-87.71341302
12CP066973,P003361209|P003361210,09/12/2012,POLICE,11/02/2012 9:00:00 AM,5412 S LOOMIS BLVD,13-12-140  Watchman required|13-12-140  Watchman required,"J P MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7954441,-87.66001306
12CP067350,P003259975|P003259976|P003259977|P003259978|P003259979|P003259980,09/08/2012,POLICE,07/25/2014 10:00:00 AM,6810 S PAULINA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FEDERAL NATIONAL MORTGAGE, ",City Non suit - Motion to set-aside default - Granted,0,0,0,0,0,0,0,0,41.7699402,-87.66667745
12CP067355,P003260343|P003260344|P003260345|P003260346|P003260347|P003260348,09/10/2012,POLICE,11/02/2012 9:00:00 AM,5714 S MARSHFIELD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"REO PARTNERS LLC, ",Dismissed for want of prosecution - No service,0,0,0,0,0,0,0,0,41.830017,-87.666718
12CP067356,P003260349|P003260350|P003260351|P003260352|P003260353|P003260354,09/10/2012,POLICE,11/02/2012 9:00:00 AM,6114 S BISHOP,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"REO PARTNERS LLC, ",Default - Liable by prove-up,4300,0,3180.45,1223.88,0,8744.33,0,8645.88,41.78265795,-87.66091531
12CP067373,P003361340|P003361341,09/04/2012,POLICE,11/02/2012 9:00:00 AM,5253 S JUSTINE,13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.79855483,-87.66338022
12CP067377,P003361306|P003361308|P003361309|P003361310,09/03/2012,POLICE,11/02/2012 9:00:00 AM,5121 S UNION,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Default - Liable by prove-up,3300,0,124.36,941.88,0,4406.24,4401.3,0,41.80095175,-87.64258603
12CP067377,P003361311,09/03/2012,POLICE,11/02/2012 9:00:00 AM,5121 S UNION,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Dismissed for want of prosecution - No service,3300,0,124.36,941.88,0,4406.24,4401.3,0,41.80095175,-87.64258603
12CP067377,P003361307,09/03/2012,POLICE,11/02/2012 9:00:00 AM,5121 S UNION,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Not liable - City failed to establish prima facie case,3300,0,124.36,941.88,0,4406.24,4401.3,0,41.80095175,-87.64258603
12CP067384,P003361591|P003361592|P003361593|P003361594|P003361595|P003361596,09/13/2012,POLICE,11/02/2012 9:00:00 AM,5143 S ROCKWELL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.79981365,-87.68883048
12CP067387,P003361609|P003361610|P003361611|P003361612|P003361613|P003361614,09/14/2012,POLICE,11/02/2012 9:00:00 AM,2425 W 34 ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CITI MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.8318835,-87.68622618
12CP067718,P003361108|P003361109,09/17/2012,POLICE,11/02/2012 9:00:00 AM,5238 S HERMITAGE,13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.79830955,-87.66860273
12CP067724,P003361639|P003361641|P003361643,09/19/2012,POLICE,11/02/2012 9:00:00 AM,2112  51 ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK, ",City non-suit,1300,0,0,0,0,1340,1340,0,41.80137785,-87.67755982
12CP067724,P003361640|P003361642|P003361644,09/19/2012,POLICE,11/02/2012 9:00:00 AM,2112  51 ST,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",Default - Liable by prove-up,1300,0,0,0,0,1340,1340,0,41.80137785,-87.67755982
12CP067724,P003361639|P003361641|P003361643,09/19/2012,POLICE,11/02/2012 9:00:00 AM,2112 W 51 ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK, ",City non-suit,1300,0,0,0,0,1340,1340,0,41.80137785,-87.67755982
12CP067724,P003361640|P003361642|P003361644,09/19/2012,POLICE,11/02/2012 9:00:00 AM,2112 W 51 ST,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",Default - Liable by prove-up,1300,0,0,0,0,1340,1340,0,41.80137785,-87.67755982
